chr2L	584408	584430
chr2L	587060	587347
chr2L	587464	587776
chr2L	587831	587870
chr2L	615778	615820
chr2L	616460	616598
chr2L	719326	719574
chr2L	758570	758714
chr2L	758808	758850
chr2L	759680	759854
chr2L	760028	760236
chr2L	793340	793449
chr2L	804110	804112
chr2L	814926	815231
chr2L	815559	815614
chr2L	816112	816190
chr2L	819901	820865
chr2L	820864	821595
chr2L	857088	857275
chr2L	879685	879883
chr2L	880341	880432
chr2L	889048	889163
chr2L	906220	906325
chr2L	914630	914651
chr2L	918986	919400
chr2L	921101	921329
chr2L	950790	951100
chr2L	962340	962434
chr2L	962751	963059
chr2L	963404	963458
chr2L	995880	996150
chr2L	1009730	1010380
chr2L	1102090	1102370
chr2L	1103870	1104180
chr2L	1184663	1184870
chr2L	1210100	1210300
chr2L	1215895	1216418
chr2L	1238120	1238345
chr2L	1252714	1254060
chr2L	1269143	1269326
chr2L	1310622	1310760
chr2L	1341060	1341610
chr2L	1344840	1344984
chr2L	1348380	1348451
chr2L	1349097	1349400
chr2L	1350070	1350630
chr2L	1353668	1355740
chr2L	1356200	1356900
chr2L	1357890	1358276
chr2L	1364046	1364211
chr2L	1365024	1365811
chr2L	1369050	1369094
chr2L	1370190	1370383
chr2L	1372620	1372626
chr2L	1373201	1373260
chr2L	1391064	1391210
chr2L	1442856	1443021
chr2L	1467055	1467110
chr2L	1467453	1467764
chr2L	1473690	1473762
chr2L	1505097	1505120
chr2L	1505240	1506390
chr2L	1536330	1536505
chr2L	1626430	1626530
chr2L	1629880	1630818
chr2L	1630937	1631270
chr2L	1637740	1637780
chr2L	1642749	1642995
chr2L	1651468	1651513
chr2L	1671650	1671970
chr2L	1722400	1722650
chr2L	1724940	1724983
chr2L	1729551	1729716
chr2L	1750020	1751480
chr2L	1752150	1752580
chr2L	1768855	1768990
chr2L	1771425	1771780
chr2L	1772110	1772430
chr2L	1773930	1774990
chr2L	1775200	1775450
chr2L	1776440	1776500
chr2L	1776440	1776544
chr2L	1777480	1777830
chr2L	1799414	1799580
chr2L	1832760	1832960
chr2L	1853620	1853670
chr2L	1861021	1861090
chr2L	1863200	1863501
chr2L	1865203	1865990
chr2L	1873570	1873780
chr2L	1873694	1873780
chr2L	1886440	1887470
chr2L	1887720	1887980
chr2L	1905755	1905810
chr2L	1917780	1917893
chr2L	1921626	1921982
chr2L	1922093	1922327
chr2L	1922451	1922998
chr2L	1923002	1923955
chr2L	1924078	1924559
chr2L	1924684	1924810
chr2L	1924948	1925596
chr2L	1926210	1926541
chr2L	1955380	1955429
chr2L	1955435	1955711
chr2L	1960810	1961210
chr2L	1978240	1978700
chr2L	1999040	1999300
chr2L	2001570	2001850
chr2L	2064310	2064689
chr2L	2123970	2123990
chr2L	2133430	2133459
chr2L	2134255	2138385
chr2L	2138539	2138637
chr2L	2149190	2149286
chr2L	2149412	2149997
chr2L	2163510	2163592
chr2L	2165582	2165660
chr2L	2220767	2220790
chr2L	2353423	2353644
chr2L	2388153	2388458
chr2L	2388601	2388793
chr2L	2396079	2396226
chr2L	2405459	2405776
chr2L	2406119	2406173
chr2L	2426684	2427001
chr2L	2431555	2431894
chr2L	2446840	2446990
chr2L	2458323	2458601
chr2L	2465244	2465410
chr2L	2476655	2476800
chr2L	2485403	2485988
chr2L	2486773	2486938
chr2L	2519740	2519766
chr2L	2523477	2523786
chr2L	2523092	2523147
chr2L	2533393	2533684
chr2L	2541547	2541658
chr2L	2543272	2543590
chr2L	2548120	2548175
chr2L	2548514	2548672
chr2L	2550772	2550827
chr2L	2563622	2563738
chr2L	2577065	2579302
chr2L	2581698	2581805
chr2L	2593356	2593492
chr2L	2655660	2655822
chr2L	2662167	2662332
chr2L	2675068	2679552
chr2L	2680341	2680407
chr2L	2684058	2684113
chr2L	2684450	2684767
chr2L	2692417	2692582
chr2L	2693085	2693140
chr2L	2708155	2708397
chr2L	2709890	2710132
chr2L	2712050	2712112
chr2L	2712794	2713111
chr2L	2736794	2736887
chr2L	2737448	2737755
chr2L	2738199	2738364
chr2L	2747878	2748082
chr2L	2748306	2748340
chr2L	2781993	2782075
chr2L	2887036	2887040
chr2L	2903428	2903622
chr2L	2910070	2910371
chr2L	2910722	2910777
chr2L	2921700	2922050
chr2L	3029193	3029355
chr2L	3044450	3044524
chr2L	3045910	3046220
chr2L	3046572	3046626
chr2L	3046835	3046890
chr2L	3047246	3047424
chr2L	3054711	3054876
chr2L	3055384	3055439
chr2L	3119681	3119837
chr2L	3120350	3120404
chr2L	3127041	3127096
chr2L	3127432	3127722
chr2L	3133870	3133892
chr2L	3159758	3159914
chr2L	3160461	3160515
chr2L	3175417	3175581
chr2L	3176025	3176086
chr2L	3225011	3225148
chr2L	3388883	3389049
chr2L	3452431	3453916
chr2L	3482556	3482781
chr2L	3504483	3504565
chr2L	3509289	3509310
chr2L	3550510	3550920
chr2L	3558427	3558595
chr2L	3599005	3599020
chr2L	3612113	3612272
chr2L	3659902	3660132
chr2L	3673217	3673272
chr2L	3673710	3673910
chr2L	3768850	3768879
chr2L	3801552	3801630
chr2L	3904216	3904318
chr2L	3922436	3922601
chr2L	3968753	3968953
chr2L	3976180	3976230
chr2L	4000850	4001517
chr2L	4001518	4001720
chr2L	4002181	4007266
chr2L	4009701	4009800
chr2L	4011074	4011219
chr2L	4014577	4014720
chr2L	4032587	4032777
chr2L	4036203	4036210
chr2L	4112493	4112658
chr2L	4113155	4113209
chr2L	4122254	4122560
chr2L	4152145	4152200
chr2L	4152688	4152844
chr2L	4192826	4193078
chr2L	4202911	4203127
chr2L	4203497	4203552
chr2L	4272436	4272592
chr2L	4296609	4296792
chr2L	4300131	4300238
chr2L	4310200	4310311
chr2L	4314984	4315164
chr2L	4383947	4384062
chr2L	4426268	4426464
chr2L	4546859	4547024
chr2L	4618556	4618655
chr2L	4619250	4619465
chr2L	4622090	4622162
chr2L	4622474	4622574
chr2L	4622692	4622747
chr2L	4624149	4624349
chr2L	4631330	4631410
chr2L	4661181	4661585
chr2L	4662568	4662812
chr2L	4670634	4670810
chr2L	4674926	4675028
chr2L	4712460	4712742
chr2L	4712917	4712989
chr2L	4714551	4714724
chr2L	4863997	4864287
chr2L	4899693	4899743
chr2L	4900352	4900522
chr2L	4902609	4902710
chr2L	4906205	4906370
chr2L	4906793	4906958
chr2L	4907855	4907890
chr2L	4898725	4898872
chr2L	4934730	4934784
chr2L	4935119	4935428
chr2L	4940368	4940573
chr2L	4942408	4942573
chr2L	4996013	4996070
chr2L	4996143	4996200
chr2L	4996240	4996325
chr2L	4997554	4999376
chr2L	5003374	5003539
chr2L	5017624	5017835
chr2L	5035906	5036071
chr2L	5036570	5036625
chr2L	5046630	5046704
chr2L	5059422	5059606
chr2L	5082399	5082559
chr2L	5118096	5118568
chr2L	5119468	5119718
chr2L	5120385	5120678
chr2L	5120950	5121115
chr2L	5141249	5141399
chr2L	5232496	5232704
chr2L	5233135	5233189
chr2L	5551050	5551440
chr2L	5564703	5565051
chr2L	5565458	5565707
chr2L	5685001	5685163
chr2L	5708810	5708863
chr2L	5742380	5742448
chr2L	5957362	5957614
chr2L	5958340	5959832
chr2L	6010421	6010563
chr2L	6010572	6010663
chr2L	6034261	6034570
chr2L	6034907	6034962
chr2L	6096395	6096501
chr2L	6219362	6219664
chr2L	6241599	6241694
chr2L	6594898	6595063
chr2L	6657605	6659624
chr2L	6661177	6661279
chr2L	6661576	6661637
chr2L	6694886	6695087
chr2L	6754836	6755151
chr2L	6755490	6755545
chr2L	6860873	6861166
chr2L	6910818	6911015
chr2L	6911048	6911098
chr2L	6919503	6919567
chr2L	6939070	6939139
chr2L	6939937	6940022
chr2L	6974321	6974518
chr2L	7087050	7087078
chr2L	7179184	7179283
chr2L	7179336	7179370
chr2L	7203631	7203750
chr2L	7226006	7226173
chr2L	7226674	7226729
chr2L	7296660	7296825
chr2L	7312960	7313552
chr2L	7313808	7313971
chr2L	7391931	7392020
chr2L	7448598	7448764
chr2L	7507835	7507890
chr2L	7508233	7508392
chr2L	7508426	7508591
chr2L	7560260	7560559
chr2L	7698684	7698827
chr2L	7698901	7699066
chr2L	7707724	7707876
chr2L	7707907	7708072
chr2L	7708298	7708470
chr2L	7814085	7814250
chr2L	7814797	7814851
chr2L	7867809	7869519
chr2L	7871574	7871778
chr2L	7875189	7875244
chr2L	7875686	7875851
chr2L	7928612	7928755
chr2L	7928949	7929395
chr2L	7929879	7930542
chr2L	7931075	7931133
chr2L	7932575	7932761
chr2L	7929490	7929865
chr2L	7939412	7939467
chr2L	7947560	7947710
chr2L	7984088	7984174
chr2L	7984450	7984504
chr2L	7995379	7995558
chr2L	8034094	8034166
chr2L	8034687	8034838
chr2L	8079853	8080053
chr2L	8080493	8080548
chr2L	8141690	8141984
chr2L	8303457	8303623
chr2L	8373204	8373754
chr2L	8532227	8532427
chr2L	8535700	8535798
chr2L	8551976	8552070
chr2L	8557906	8557932
chr2L	8557933	8558034
chr2L	8558035	8558109
chr2L	8594901	8594956
chr2L	8595459	8595624
chr2L	8601025	8601320
chr2L	8601607	8601662
chr2L	8611361	8611400
chr2L	8762950	8763067
chr2L	9024596	9024650
chr2L	9024987	9025294
chr2L	9025416	9025725
chr2L	9025956	9026011
chr2L	9089298	9089592
chr2L	9227058	9227223
chr2L	9227723	9227882
chr2L	9384618	9384704
chr2L	9411871	9414064
chr2L	9414832	9414981
chr2L	9493877	9493973
chr2L	9510077	9510387
chr2L	9596855	9596910
chr2L	9597422	9597587
chr2L	9624254	9624337
chr2L	9629545	9629704
chr2L	9689630	9689831
chr2L	9724594	9724668
chr2L	9989740	9989795
chr2L	9990255	9990424
chr2L	10026307	10026361
chr2L	10223313	10223330
chr2L	10256924	10256979
chr2L	10256293	10256586
chr2L	10265724	10266395
chr2L	10349672	10349735
chr2L	10454372	10454537
chr2L	10455039	10455094
chr2L	10455535	10455560
chr2L	10559772	10559827
chr2L	10560317	10560482
chr2L	10620269	10620361
chr2L	10627852	10628011
chr2L	10643284	10643593
chr2L	11184355	11184470
chr2L	11185154	11185208
chr2L	11185458	11185740
chr2L	11195477	11195684
chr2L	11353178	11353246
chr2L	11362319	11362340
chr2L	11368618	11368671
chr2L	11369127	11369230
chr2L	11371447	11371547
chr2L	11374025	11374153
chr2L	11388628	11388753
chr2L	11399666	11399690
chr2L	11408803	11408840
chr2L	11456790	11456797
chr2L	11466110	11466272
chr2L	11469378	11469509
chr2L	11469510	11469592
chr2L	11468525	11469178
chr2L	11609848	11609920
chr2L	11741682	11741750
chr2L	11759664	11759771
chr2L	11759770	11759866
chr2L	11760110	11760219
chr2L	11786897	11786910
chr2L	12019092	12019147
chr2L	12019490	12019826
chr2L	12051985	12052294
chr2L	12074750	12074863
chr2L	12075651	12075884
chr2L	12128528	12128590
chr2L	12158190	12158229
chr2L	12205701	12205866
chr2L	12206373	12206428
chr2L	12269497	12269733
chr2L	12286059	12286224
chr2L	12513740	12513923
chr2L	12558949	12559004
chr2L	12559347	12559506
chr2L	12559532	12559697
chr2L	12569211	12571812
chr2L	12784055	12784249
chr2L	12784655	12784710
chr2L	12855660	12857316
chr2L	12857885	12858050
chr2L	12874804	12874969
chr2L	12875408	12875466
chr2L	12933495	12934009
chr2L	13015818	13016787
chr2L	13016840	13017141
chr2L	13059234	13059297
chr2L	13059469	13059526
chr2L	13151339	13151893
chr2L	13185558	13185723
chr2L	13439130	13439311
chr2L	13439330	13439510
chr2L	13441237	13445468
chr2L	13448145	13448328
chr2L	13464755	13464921
chr2L	13492514	13492590
chr2L	13492609	13492790
chr2L	13494514	13498747
chr2L	13511075	13513673
chr2L	13549205	13549594
chr2L	13717110	13717272
chr2L	13717670	13717771
chr2L	13726735	13726813
chr2L	13727403	13727568
chr2L	13730056	13730130
chr2L	13736032	13736157
chr2L	13738083	13738213
chr2L	13738741	13739056
chr2L	13729684	13729800
chr2L	13756740	13757049
chr2L	13811775	13812068
chr2L	13812404	13812459
chr2L	13872980	13873190
chr2L	13873649	13873953
chr2L	14035189	14035459
chr2L	14038640	14038695
chr2L	14039307	14039486
chr2L	14064044	14064209
chr2L	14064614	14064669
chr2L	14147617	14147782
chr2L	14190950	14191115
chr2L	14191590	14191645
chr2L	14226920	14227047
chr2L	14227178	14227233
chr2L	14227566	14227818
chr2L	14272205	14272413
chr2L	14312631	14312796
chr2L	14313308	14313363
chr2L	14615464	14617228
chr2L	14639429	14639530
chr2L	14779187	14779280
chr2L	14885935	14886101
chr2L	14985610	14985759
chr2L	14986514	14989043
chr2L	15097061	15099095
chr2L	15099331	15101020
chr2L	15276566	15276883
chr2L	15277289	15277344
chr2L	15386490	15386840
chr2L	15445684	15445796
chr2L	15464423	15464480
chr2L	15555898	15555974
chr2L	15780020	15780193
chr2L	15906120	15906175
chr2L	15906533	15906850
chr2L	16000767	16000902
chr2L	16045905	16046070
chr2L	16053971	16054275
chr2L	16188017	16188080
chr2L	16188140	16188239
chr2L	16261878	16262081
